id,submitted_at,age_group,gender,occupation,region,drives_weekly,drinking_freq,fav_alcohols_arr,nonalc_freq,health_reasons_arr,purchase_intent,price_band,satisfaction_int,free_comment,positive_point,negative_feedback,scene,positive_point_category,positive_point_confidence,negative_feedback_category,negative_feedback_confidence
412,2025-07-07 00:11:00,20s,female,homemaker,chubu,True,weekly,['highball' 'beer'],weekly,['low_cal'],maybe,250_299,5,今回のクラフトビールは味わいが素晴らしく、パーティーシーンで友人と楽しむのにぴったりだと感じました！普段ハイボールやビールを週に一度楽しむ身としては、この味わい深さと満足感は特別なものです。炭酸がもう少し控えめだとさらに飲みやすくなるかもしれませんが、このクオリティなら250〜299円の価格帯は十分納得できます。,味わいが素晴らしい,炭酸の強さを抑えることで飲みやすさが向上する可能性があります,パーティー,Flavor,0.99,MouthfeelCarbonation,0.95
413,2025-07-07 02:40:03,20s,other,self_employed,kinki,False,weekly,['shochu' 'cocktail' 'beer'],sometimes,['doctor_advice' 'liver_care'],maybe,under199,4,香りが特に良くて夕食と一緒に楽しめるけど、炭酸がもう少し控えめだったらもっと良いかも。肝臓のケアしてるから週1くらいの贅沢にちょうどいい。,香りが特に良い,炭酸の強さを抑えると更に好ましい,夕食,Aroma,0.99,MouthfeelCarbonation,0.99
414,2025-07-07 06:10:34,50s,female,other,hokkaido_to_hoku,False,monthly,['highball'],weekly,['low_sugar'],maybe,350plus,4,パッケージが素敵で夕方のリラックスタイムに飲みたいけど、もう少しお手頃だといいな。,パッケージが素敵,価格をもう少し手頃にして欲しい,リラックスタイム,PackagingDesign,0.99,PriceValue,0.99
415,2025-07-07 15:58:39,60plus,female,company_employee,chubu,True,weekly,['shochu' 'beer' 'highball'],first_time,['none'],unsure,250_299,5,お風呂上がりに飲みたい爽快感！このノンアルビールは本物と見間違うほど美味しくて驚きました、もう少し苦味があればさらに完璧かも。,本物と見間違うほど美味しい,苦味をもう少し加えると更に完璧になる,お風呂上がり,Flavor,0.99,Flavor,0.99
416,2025-07-07 16:58:33,40s,male,company_employee,kanto,False,daily,['wine' 'shochu' 'sake'],sometimes,['fitness'],maybe,200_249,3,低カロリーなのが嬉しいポイントで、パーティーシーンでも気兼ねなく楽しめそうです。ただ苦みがもう少し抑えられていると、日本酒や焼酎に慣れた私の味覚にはより合うかなと感じました。200円台前半なら時々購入を検討したいです。,低カロリーで気兼ねなく楽しめる,苦味の軽減が望まれる,パーティー,CaloriesCarbs,0.99,Flavor,0.99
417,2025-07-06 10:11:15,30s,female,company_employee,kanto,False,weekly,['highball' 'beer' 'wine'],first_time,['none'],def_buy,250_299,4,クラフトビールの味わいが素晴らしく、夕方のリラックスタイムに楽しめそうです。炭酸がもう少し強めだとさらに良いかなと思いましたが、この価格帯であれば迷わず購入したいと思います。,味わいが素晴らしい,炭酸の強さを強化することが望ましい,リラックスタイム,Flavor,0.99,MouthfeelCarbonation,0.99
418,2025-07-07 01:58:04,40s,male,student,kanto,False,daily,['beer' 'highball' 'wine'],weekly,['low_carb'],maybe,250_299,5,今回の試飲会で出会ったクラフトビールの味わいは、日々のビール愛好家としての私の期待をはるかに超える素晴らしさでした！特に夕食と合わせて楽しむ際の複雑な風味バランスが絶妙で、低糖質を意識している身としても罪悪感なく楽しめる点が最高です。価格がもう少しリーズナブルになれば、日常的に手に取りたい一品になること間違いなしですね。,風味バランスが絶妙,価格をより手頃に設定すれば日常的に購入可能になる,夕食,Flavor,1.0,PriceValue,0.99
419,2025-07-06 14:38:23,20s,female,self_employed,chugoku_shikoku,False,never,['beer' 'none'],weekly,['none'],no,200_249,5,香りがとっても華やかで、パーティーシーンにぴったり！お酒飲めない私でも楽しめるクラフトビールの世界に感動したけど、もう少しお手頃価格だったら定期的に買いたいな〜。,香りが華やか,価格が手頃であれば定期購入を検討できる,パーティー,Aroma,0.99,PriceValue,0.99
420,2025-07-07 12:50:56,u19,male,company_employee,kanto,False,weekly,['highball' 'beer' 'sake'],sometimes,['low_cal'],def_buy,250_299,4,運転時でも楽しめるノンアルなのに、本格的な味わいで満足！,本格的な味わいで満足,,運転時,Flavor,0.99,None,1.0
421,2025-07-07 17:07:29,40s,female,company_employee,kanto,False,daily,['highball'],weekly,['none'],maybe,under199,5,仕事の合間にサクッと飲めるこの爽快感がたまらない！炭酸がもう少し控えめだったら完璧なのに、この味わいは本当に素晴らしいです。,爽快感がたまらない,炭酸の強さを抑えてほしい,仕事の合間,DrinkabilityAftertaste,0.9,MouthfeelCarbonation,0.99
422,2025-07-06 11:52:50,20s,male,company_employee,kanto,True,weekly,['beer'],sometimes,['low_sugar' 'low_cal'],def_buy,under199,3,香りは素晴らしく、夕方にリラックスして楽しむのに良いビールでした。もう少し苦みが強ければ個人的には完璧だったと思います。この価格帯なら定期的に購入したいです。,香りが素晴らしい,苦味がもう少し強いと完璧である,夕方,Aroma,0.99,Flavor,0.99
423,2025-07-07 06:05:21,40s,male,homemaker,kanto,False,monthly,['wine' 'cocktail' 'beer'],sometimes,['low_cal'],no,under199,4,スポーツ後の一杯として香りが特に素晴らしく、満足度の高いクラフトビールでした。ノンアルコールやカロリー控えめの選択肢があると、健康に気を使う方にもより嬉しいかもしれません。,香りが特に素晴らしい,ノンアルコールや低カロリーの選択肢を提供してほしい,スポーツ後,Aroma,0.99,ABV,0.92
424,2025-07-07 08:32:14,30s,female,company_employee,overseas,False,monthly,['highball'],first_time,['fitness' 'low_sugar'],def_buy,300_349,4,パッケージデザインが素敵で、夕方リラックスタイムにぴったりの一品だと感じました。苦みがもう少し控えめだと個人的には嬉しいですが、この価格帯でこの品質は十分満足できるので、また購入したいと思います。,パッケージデザインが素敵,苦味がやや強く控えめにしてほしい,夕方,PackagingDesign,1.0,Flavor,1.0
425,2025-07-06 19:58:53,40s,male,self_employed,hokkaido_to_hoku,False,monthly,['sake' 'highball' 'chuhai'],sometimes,['none'],def_buy,200_249,4,仕事の後のリラックスタイムに飲みたい、味わい深いクラフトビールだけど、もう少しお手頃な価格だったら毎月の楽しみにできるのになぁ。,味わい深い,価格をもう少し手頃にすれば毎月の利用が可能になる,仕事後,Flavor,0.99,PriceValue,0.99
426,2025-07-06 17:55:48,40s,male,self_employed,kyushu_okinawa,False,weekly,['wine' 'beer'],sometimes,['low_sugar'],maybe,300_349,4,仕事の合間に飲むのにちょうどいい味わいだけど、もう少し安ければ定期的に買えるのに。,仕事の合間にちょうどいい味わい,価格がもう少し低ければ定期的に購入可能です,仕事の合間,Flavor,0.95,PriceValue,0.99
427,2025-07-06 19:03:57,60plus,male,student,kanto,False,weekly,['beer' 'cocktail'],weekly,['fitness' 'low_sugar'],no,200_249,1,苦すぎて夕食と合わせづらい、この後味だけが取り柄のビールに200円以上払う価値はない。,後味が良い,苦味が強く食事と合わせにくい,夕食,DrinkabilityAftertaste,1.0,Flavor,0.99
428,2025-07-07 05:33:56,40s,female,student,kyushu_okinawa,True,monthly,['beer' 'cocktail' 'chuhai'],sometimes,['low_sugar' 'low_cal'],def_buy,200_249,3,運転時に楽しめるノンアルコールビールとしては後味が良く爽やかでした。もう少し苦みが強ければ通常のビールに近い満足感が得られそうです。200円台前半なら定期的に購入したいと思います。,後味が爽やか,苦味を強化すればビールに近い満足感が得られる,運転時,DrinkabilityAftertaste,1.0,Flavor,0.99
429,2025-07-07 03:26:24,20s,male,other,kanto,False,daily,['beer' 'highball' 'chuhai'],sometimes,['low_carb'],unsure,250_299,5,今回の試飲会で出会ったクラフトビールは、味わいが素晴らしく感動しました！普段からビールを楽しむ身としては、この複雑な風味バランスと奥深さは特別なディナーのお供にぴったりだと思います。低糖質なのも嬉しいポイントです。,味わいが素晴らしい,,ディナー,Flavor,0.99,Please provide the comment you want to classify.,0.0
430,2025-07-07 07:57:54,20s,male,company_employee,kanto,True,monthly,['beer'],weekly,['none'],unsure,300_349,4,香りの豊かさが印象的で、ランチ休憩時に楽しむのにぴったりな一杯でした。月に数回程度のビール愛好家としては満足できる味わいですが、300円台前半の価格帯だとより気軽に手に取りやすくなるかなと感じました。,香りが豊か,価格を300円台前半に抑えるとより購入しやすくなる,ランチ,Aroma,1.0,PriceValue,0.99
431,2025-07-06 13:05:36,20s,male,company_employee,kanto,False,daily,['beer'],sometimes,['none'],unsure,200_249,4,香りがとても良くて風呂上がりに飲むのにぴったりだけど、もう少し苦みが抑えめだったらもっと好きになれそう。,香りがとても良い,苦味を抑えると好感度が向上する,風呂上がり,Aroma,0.99,Flavor,0.98
432,2025-07-06 10:52:25,20s,male,company_employee,kanto,True,never,['shochu' 'cocktail' 'beer'],sometimes,['none'],def_buy,under199,5,お風呂上がりに最高！パッケージもオシャレで炭酸がもう少し強いとさらに完璧！,パッケージがオシャレ,炭酸の強さを増すと更に満足できる,お風呂上がり,PackagingDesign,1.0,MouthfeelCarbonation,0.99
433,2025-07-06 15:30:05,20s,male,student,chubu,False,daily,['chuhai' 'beer'],sometimes,['none'],unsure,350plus,4,スポーツ後の爽快感にぴったりの味わいで満足だけど、炭酸がもう少し控えめだとさらに飲みやすくなるかも。,爽快感にぴったりの味わい,炭酸の強さを抑えることで飲みやすさが向上します,スポーツ後,Flavor,0.96,DrinkabilityAftertaste,0.95
434,2025-07-06 15:20:13,20s,male,homemaker,kinki,True,weekly,['highball' 'cocktail' 'beer'],first_time,['none'],maybe,300_349,3,味は良かったのですが、もう少し炭酸が強ければパーティーシーンでより楽しめそうです。300円台前半なら購入を検討したいと思います。,味が良い,炭酸の強さが不足している,パーティー,Flavor,1.0,MouthfeelCarbonation,1.0
435,2025-07-07 15:12:18,60plus,female,self_employed,kanto,False,weekly,['sake' 'wine' 'chuhai'],sometimes,['low_cal'],def_buy,250_299,5,香りの豊かさに感動しました！お風呂上がりにゆっくり楽しむのにぴったりの贅沢な一杯で、このクオリティなら300円以下でも十分お得だと感じます。カロリーを気にする身としては、この美味しさでカロリー控えめなのも嬉しいポイントです。絶対にリピート購入します。,香りが豊かで贅沢な味わい,,風呂上がり,Aroma,0.95,,
436,2025-07-06 14:00:38,20s,male,other,chugoku_shikoku,False,monthly,['sake'],first_time,['low_sugar' 'liver_care'],def_buy,200_249,5,今回初めてノンアルコールのクラフトビールを試しましたが、香りの豊かさに驚きました！肝臓のケアや糖質制限中でも安心して楽しめるのが嬉しく、夕食と一緒に味わうのが最高だと感じました。200円台という価格も手に取りやすく、これからも定期的に購入したいと思います。,香りが豊か,改善点は特に見当たりません,夕食,Aroma,1.0,,
437,2025-07-06 13:51:34,40s,male,other,chugoku_shikoku,True,daily,['beer'],sometimes,['low_carb' 'low_sugar'],maybe,250_299,3,後味がスッキリしていて夕方のリラックスタイムに合いそうだけど、もう少し価格が安ければ日常的に楽しめるのになぁ。,後味がスッキリしている,価格を下げれば日常的に利用可能になる,夕方,DrinkabilityAftertaste,1.0,PriceValue,0.99
